,Tweet,Label
671,"Making football more competitive around the world ⚽🌏

FIFA Chief of Global Football Development Arsène Wenger has made high coaching standards one of his priorities. 

FIFA’s Coaching Development Programme experts met for a seminar devoted to the coaching competency framework.",Sports
672,"There’s still time to apply and become part of the second edition of the FIFA Diploma in Club Management. 

2006 #FIFAWorldCup winner @fabiocannavaro offers his thoughts on a pioneering FIFA initiative, that he himself graduated from. 

The application deadline is 31 July 2022.",Sports
673,@LaczyNasPilka 👏👏👏🤩,Sports
674,"500+ young female footballers enjoyed a series of festivals - funded by FIFA - across Wales in the last two weeks. 

The funding was accessed through the delivery of one of FIFA's eight Women's Football Development programmes.

Things you love to see 😍

@FAWGrassroots | @FAWales",Sports
675,Bend it like...,Sports
676,"""What we witnessed is the start of a new chapter for 👩⚽ in 🇬🇲. Where girls who dream of playing football can be discovered by the game and nurtured by it. Where women can take on crucial roles to spearhead and unlock the next level of women’s football.""

📽 @TheGambiaFF",Sports
677,All the angles covered! You'll never beat...⛔️,Sports
678,The Socceroos’ centenary celebrated with commemorative stamps 🦘🇦🇺📫,Sports
679,"Are you a coach of a youth club or school team? 🧑‍🏫⚽️

The FIFA Training Centre has fun &amp; educational training sessions designed by grassroots experts, suitable for all abilities. 📽️📚

There are also sessions for elite players too, based on game scenarios.",Sports
680,"For the first time at a #FIFAWorldCup, an independent Concussion Assessment and Rehabilitation Service will be offered to provide an assessment of any player who has suffered a brain injury. Including recommendations from concussion experts regarding the player’s return to play. https://t.co/BFRd0Ej6mM",Sports
681,The pass deserves a 👏 too. 🏹,Sports
682,🚀 🇻🇪,Sports
683,"Jessica Martínez scored this for @Albirroja in the #CAFem. That's a 𝒍𝒐𝒏𝒈 way out. 🇵🇾👏

Another for the ever-growing #Puskas list we think ✅

https://t.co/fe65rmVl8F",Sports
684,"Eid Muburak to all our followers celebrating around the world. 

#EidAlAdha #EidMubarak https://t.co/wH4uqHr1Z9",Sports
685,".@samuelmarsden, promoting a blog, tweeted:  

""This is why football is great. A piece with the incredible @ussoccer_ENT women's para team (and men), who became world champions in Catalonia recently.""

A long, brilliant read.
https://t.co/Y848aCtA7k",Sports
686,"#FIFAWorldCup team doctors have attended a workshop to discuss FIFA’s comprehensive framework of medical services that will be implemented to protect players’ health &amp; well-being. Including: 

Emergency medical services
Cardiac assessment, &amp; 
FIFA's Medical Concussion Protocol",Sports
687,"On This Day, 65 years ago, a young gentleman by the name of @Pele played his first international match. 

He scored at the @maracana, becoming Brazil's youngest ever goal scorer. 

The start of a 𝒗𝒆𝒓𝒚 special story...🇧🇷🪄

@CBF_Futebol | @SantosFC https://t.co/J2vofWTKVt",Sports
688,🤔🤩,Sports
689,"This month, the world’s best women’s footballers are taking centre stage. The growth of the women’s game has been undeniable. Yet challenges remain. 

What are FIFA’s Women’s Development Programmes? 
What is FIFA doing? 

Find out more...and what's coming next. 🌍👩⚽👀",Sports
690,@p_gilps @StJohnstone Hope he's having a brilliant day.,Sports
691,#WEURO2022 kicks off 🔜  🤩⏳️,Sports
692,"@SEFutbolFem So sad to see this news. Wishing @alexiaputellas a full and speedy recovery, to create more moments in her career like this. 🤗 https://t.co/b0xNHrYVkv",Sports
693,"The popularity of women’s football continues to surge around the world. @TheGambiaFF, the smallest country on the African mainland, recently held a three-day FIFA workshop for coaches in the new U-17 women’s league. 🇬🇲👩⚽

@sueronan | @Arcibalandika",Sports
694,"Liechtenstein was the venue for a special women's game yesterday.

The 🇱🇮 opponents Zhytlobud-1 Kharkiv U21s have been training at FIFA HQ the last four months and continuing their studies, as part of FIFA's response to the humanitarian crisis in Ukraine. 🇨🇭🇺🇦",Sports
695,"Some players arrive at 🏟 wearing 🎧 

Others do it differently...🇿🇲 🎶",Sports
696,"15 months after winning 🥈 with @Albirroja at the 2004 @Olympics, Julio Gonzalez Ferreira had an arm amputated following a car accident. He was told he'd never play professionally again. He did.

The inspirational role model joined the FIFA #FootballForSchools launch in 🇵🇾.",Sports
697,"A big moment for @kfu_kg as construction on their new HQ in Bishkek began. The project is fully funded by FIFA's Forward Programme: USD $1.62million.

At a ceremony, KFU President Mederbek Sydykov placed a capsule with a message to future generations in the HQ foundations. 🇰🇬⚽️🏢 https://t.co/6hiG4joLVz",Sports
698,"🧵

👩🏽 ⚽️ ↗️🤔📚💻👀",Sports
699,"@RangersFC Our sincere condolences to Andy's family, and all the fans who loved him. The memories being shared clearly show how highly he was regarded, and so fondly remembered. Rest in Peace.",Sports
700,"The Dominican Republic had already made history, qualifying for the FIFA #U20WC. Now they'll play the Olympics too, after a dramatic SF win. 👏",Sports
701,"Today, @Arsenal hosted the Football for All Leadership Programme graduation ceremony. The goal: providing opportunities for disabled people in sport.  

🗣 @joycecook01: “We can all be key actors in ensuring football is a more inclusive space.”  

📰 https://t.co/7ELYHev2P0 https://t.co/cYjyTG8Tzp",Sports
702,"🚨 ICYMI 🚨

Semi-automated offside technology will be used at the #FIFAWorldCup, offering a support tool for video, and on-field officials.

3D animations will be shown on the 🏟 giant screens &amp; made available to FIFA’s  📺 partners, to inform fans. 

This is how it works.",Sports
703,"In the 🆕 Living Football:

Take a look at the semi-automated offside tech to be used at the #FIFAWorldCup 🇶🇦

Travel to 🇸🇸, where FIFA &amp; @ssfa_com launched a Menstrual Hygiene &amp; Education programme; and

See how FIFA @AFD_en &amp; @PlanGlobal are fighting gender discrimination in 🇬🇳",Sports
704,"These were the scenes at full-time 🥳

Guatemala will now face Dominican Republic in the semi finals. The winner will qualify for the 2024 Paris Olympics. It would be a first ever Olympic berth for either country. 👏

https://t.co/EvAE5erRz0",Sports
705,"Guatemala @fedefut_oficial have reached the @Concacaf U20 men's SF.

In doing so, they qualified for next year's #U20WC to be held in Indonesia. GK Jorge Moreno made a penalty save to keep the score at 1-1,  then saved 3 pens in the shootout. 😲🧤⛔️🇬🇹

https://t.co/gXwIT5BMbv",Sports
706,"📋 Two members of FIFA's Coach Mentorship Programme working together #FIFAWWC 👏

Read more about the programme 👉 https://t.co/HZPTDJRJjY",Sports
707,"In 2019, Carson met Joseph. A 📸 that travelled the 🗺️.

Later, we spoke to Joseph, about the inspiration Carson's journey had provided him, and his family.

""Thank you for teaching me, that what people call a disability, is actually my super power."" ❤️

 https://t.co/Q1HWJG3D3p",Sports
708,"Last night, reigning #FIFAWWC champions @USWNT continued their 2023 qualifier preparations with a victory over Colombia.

The match was significant beyond the score. @Cars_Pickett16 became the first-ever player with a limb difference to earn a #USWNT cap. 
https://t.co/zJ1kGVkyaL",Sports
709,"""We want to make sure that every girl and woman in Australia has the opportunity to build and grow a lasting relationship with football, the country’s most participated in sport.”

Women's football in 🇦🇺 set for more growth post-2023 #FIFAWWC - @aleaguewomen to expand ⚽️👏",Sports
710,"🗣 ""Playing football can be a very small, but very important part of your life. Then it stops. Usually, for almost all players, it never stops in the way that you want it to stop.""

@AlexiLalas spoke to us about why he is participating in the #Next90.",Sports
711,😍,Sports
712,"👤🔎❓

🤔 Which #FIFAWorldCup winner is in today's shadows?

Hint: It's his birthday today 🎂 https://t.co/n8xUoLJeVy",Sports
713,"🇫🇯 Fiji's innovative new approach to talent development
📕 New rules to ensure young players promoted in Fijian league",Sports
714,The Coach can't believe it either! 😲,Sports
715,"👎 Your team are losing 2-1 
⌛️ 95 minutes played
🧤 Your GK goes up front
⚽️ The ball flies up into the air...

🇳🇴🤯 Morten Grasmo...
🗣️ aye, aye, aye, aye!

The commentary adds another level 😆
#Puskas contender?

#MondayMotivation 

https://t.co/juqQD9DQP9",Sports
716,"The #Next90 participants - all former internationals - were at the Home of FIFA last week. 

🗣 @GeorgesLaura: ""Even if we’ve had a great career and we are famous, when we finish our career, it’s a different game."" 

What is the course? 
Who is it for? 
What are the benefits?",Sports
717,"Marc-Vivien Foé

Never forgotten 🇨🇲 https://t.co/282ZVqdKgj",Sports
718,"Two years ago today, FIFA announced the 2023 @FIFAWWC would be hosted by Australia &amp; New Zealand. 🇦🇺🇳🇿

Chief Operating Officer (New Zealand) Jane Patterson, is looking ahead to the next milestones. ⏳

#FIFAWWC | #BeyondGreatness

@NZ_Football https://t.co/0r4bmKfajM",Sports
719,"Two years ago today, FIFA announced the 2023 @FIFAWWC would be hosted by Australia &amp; New Zealand. 🇦🇺🇳🇿

For Chief Operating Officer (Australia) @JaneKFernandez, it brought back all the emotions...and images. 

#FIFAWWC | #BeyondGreatness

@FootballAUS | @TheMatildas https://t.co/aceRa9IDF3",Sports
720,"Two years ago today, FIFA announced the 2023 @FIFAWWC would be hosted by Australia &amp; New Zealand. 🇦🇺🇳🇿

We asked Chief Executive Dave Beeche for his thoughts on the tournament's legacy opportunity. 

#FIFAWWC | #BeyondGreatness

@FootballAUS | @NZ_Football https://t.co/VCrgxr2UmV",Sports
721,"Two years ago today, FIFA announced the 2023 @FIFAWWC would be hosted by Australia &amp; New Zealand. 🇦🇺🇳🇿

For Chief Women's Football Officer @SarBareman, it was a special day...for more than one reason. 

#FIFAWWC | #BeyondGreatness

@FootballAUS | @NZ_Football https://t.co/cdJg4BMHOP",Sports
722,"Two years ago today, FIFA announced the 2023 @FIFAWWC would be hosted by Australia &amp; New Zealand. 🇦🇺🇳🇿

With the tournament just over a year away, we spoke to four people who will play a key role in its delivery.

#FIFAWWC | #BeyondGreatness

@FootballAUS | @NZ_Football",Sports
723,"“I came over with just a backpack and had nothing organised so I wandered around. I started volunteering in this orphanage, joined in a few games and found the ⚽️ culture unbelievable."" 

Football... 🇹🇿 ❤️ 

Piece by @ed_aarons.
https://t.co/gexmFBNnSR",Sports
724,"Scenes 😍

Denmark's Women played an historic first match at the Parken Stadium tonight. 21,542 came to watch, as they beat Brazil 2-1. 🏟 🇩🇰 

""If they can see it, they can be it."" https://t.co/R7QnqERvTM",Sports
725,"🗣 ""I think it’s fantastic that 181 associations are playing women’s football. You love to see the game going all over the globe, it is such an impactful sport.""

The words of @USWNT Legend @HeatherOReilly.

We spoke to the Coach of newly ranked @SeyFoot_com, Angeline Chua. 🇸🇨📊",Sports
726,"🗓️ ICYMI 🇮🇩

The Bureau of the FIFA Council confirmed that the #U20WC will be played from 20 May to 11 June 2023 in Indonesia.",Sports
727,"This week's #FridayFeeling is brought to you by Yerson Candelo of @nacionaloficial 🇨🇴😲👏

A #Puskas contender? 

https://t.co/MVCvc5ZZ6E",Sports
728,Beautiful.,Sports
729,"The majority of #Puskas contender goals we post, are by professional players in elite competitions.

This one, is by Brian McCrann of @BoyleCelticFC.

The touch. The snake hips. The vision. 😍

It's an absolute🍑

#BackOfTheNet 

https://t.co/5xD65bQm2Z",Sports
730,"When we move together, we stand together. Happy #OlympicDay! 

If you are playing football today, tag us and @Olympics. We'll look to RT some of your photos and videos. 📸📲

#MoveForPeace https://t.co/43uvocs7ZB",Sports
731,"So...we were tagged in a question by @kleague. 

👋 Hi there, @FIFAcom !🖊️ Why don't we go ahead and write @Seungwoolee's name down for a #Puskas Award nomination, yeah?""

Thoughts? ✅🤷❎

https://t.co/JfIZbJPInR",Sports
732,"👏👏👏@HKane. 

""I am thrilled to be sponsoring Leyton Orient’s kits for a 3rd season. I was born only a couple of miles from Orient’s stadium &amp; the Club gave me my first professional start. I hope this platform will help @GiveUsAShout receive the exposure and support they need.”",Sports
733,"Football data experts trialled new hi-tech match-analysis tools known as Enhanced Football Intelligence (EFI) at the recent World Cup intercontinental play-offs.

Data will be made available to broadcasters &amp; fans within 30 seconds of an in-game event. 📊📺📲🤯

Find out more...",Sports
734,"🔙 #OnThisDay in 2002 @10Ronaldinho scored an exquisite #FIFAWorldCup goal 🚀

🇧🇷  @CBF_Futebol couldn't have cared if it was a cross or a shot, it hit its mark 🎯

https://t.co/zGtxPJeG1U",Sports
735,"🏟️ Want to make it to the #FIFAWorldCup? 🏆

⚽️ Get involved at #Qatar2022 as one of the volunteers 🤩",Sports
736,"👤❓🔍

🤔 Who is in today's shadows? 

Hint: He played in a #FIFAWorldCup quarter-final 20 years ago today ⚽️ https://t.co/7l7Y88CRHd",Sports
737,"Today, at the Home of FIFA, the group met for the fourth module, which will last four days. We spotted a few familiar faces.

We'll hear from some of them, later this week. 📽️

What is #TheNext90? 🤔
https://t.co/b2eTzgkbda 💡📰👀 https://t.co/xIypJVvA9B",Sports
738,"In November 2021, FIFA launched 'The Next 90', a programme which aims to provide former female and male footballers with the skills, tools and confidence they need to succeed in the next stages of their lives, after they have hung up their boots. https://t.co/Yq94zoc2ji",Sports
739,"FIFA &amp; @FIFPRO will now coordinate and implement a plan on how to protect participating teams, players, officials, and supporters from abuse on social media during its international tournaments.  

Say #NoToHate 🗣️📱🛑

https://t.co/ygIdxEVjM1 📰👀 https://t.co/mtD4icDQ6l",Sports
740,"FIFA has published an independent report highlighting the increasing degree of abuse directed at footballers across social media. 

Over 55% of players in EURO 2020 &amp; AFCON 2022 Finals received some form of discriminatory abuse.

Homophobic slurs were most common; racism second.",Sports
741,"According to the @WHO,  across their lifetime, one in three women aged 15 and over (around 736 million), are subjected to physical and/or sexual violence by an intimate partner or sexual violence from a non-partner. 

FIFA will continue to make football’s voice heard. #SafeHome",Sports
